datetime,info,latitude,longitude
2007,ISAF9 071030Z TF PHOENIX IED DET IVO FOB PUL-L-KHUMR NO BDA,"36,22925949","68,48924255"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) CJTF-82 : 1 CF WIA 1 ANSF WIA 1 UE KIA ,"31,95611954","64,80832672"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) 4TH BSTB / GARDEZ IVO  (ROUTE JAMAICA/GEORGIA): 5 ANSF KIA ,"34,03378677","69,46581268"
2007,ISAF7 071355Z TF Helmand IED DET IVO Sangin DC,"32,06472015","64,83968353"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (VOIED) CJTF-82 : 2 UE KIA ,"32,01499176","64,79148865"
2007,ISAF17 080201Z TF Kandahar IED Strike IVO PB Wilson,"31,81336975","65,1160965"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) 242ND EOD : 0 INJ/DAM,"33,496521","70,00460815"
2007,ISAF4 080737Z TF URUZGAN VBIED STRIKE IVO FOB RIPLEY,"32,62623978","65,87345886"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) CJTF-82 : 4 CF WIA ,"32,6346283","68,20648193"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) 2-321 AFAR / SALERNO : 0 INJ/DAM,"33,45497894","70,20141602"
2007,ISAF6 091200Z RC(N) VBIED IVO MASA-ESHARIFF / 5xLN KIA,"36,70478058","67,1902771"
2007,N3 100210Z TF Bushmaster PPIED IVO FOB Price,"31,8553009","64,83516693"
2007,"ISAF3 100538Z TF URUZGAN PBIED IVO FOB TYCZ, MM(S) 07-10C","32,62247086","65,45662689"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) PRT BAGRAM : 0 INJ/DAM,"35,01991272","69,35899353"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) SHARANA PRT IVO  (ROUTE VIPER): 2 CIV KIA 3 CIV WIA ,"32,3452301","68,31511688"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) ANP / 2-508TH  : 5 HNSF WIA ,"33,50473022","68,41000366"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (SVBIED) CJTF-82 : 0 INJ/DAM,"31,57148933","65,3813324"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TF PALADIN : 5 ANSF WIA 1 CIV KIA ,"32,13004303","66,78442383"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) TF PALADIN : 0 INJ/DAM,"33,33863831","69,91092682"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) CJTF-82 IVO  (ROUTE HWY 4): 1 CIV KIA ,"31,0116806","66,40220642"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) CJTF-82 IVO  (ROUTE VERNON): 0 INJ/DAM,"31,48712921","65,34879303"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 2-321 AFAR / SALERNO : 6 ANSF KIA ,"33,45872116","69,95932007"
2007,ISAF10 121345Z TF HELMAND EXPLOSION IVO PCE 1 ANA WIA,"31,8293705","64,57234192"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) TF EAGLE 1-503 IN IVO  (ROUTE FERRARI): 0 INJ/DAM,"32,92201996","69,358284"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) CJTF-82 : 0 INJ/DAM,"31,99388123","68,77313232"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (CWIED) CJTF-82 IVO  (ROUTE SUMMIT): 2 UE DET ,"31,5660305","65,43177795"
2007,"(EXPLOSIVE HAZARD) IED AMBUSH RPT  (CWIED) HQ, TF GLADIUS : 0 INJ/DAM","34,91506577","69,61852264"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (VOIED) CJTF-82 : 1 CIV WIA 6 UE KIA 3 UE WIA ,"32,02045822","64,78721619"
2007,ISAF2 140140Z TF Uruzgan IED Detonation IVO Tarin Kowt,"32,6897583","65,87098694"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (CWIED) TF PALADIN : 0 INJ/DAM,"32,7155571","68,26226807"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TF EAGLE 1-503 IN : 2 ANSF WIA ,"33,0330162","69,0786972"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TF EAGLE 1-503 IN : 2 CIV KIA 3 CIV WIA ,"33,15307999","69,30560303"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 4-73 CAV / SHARONA IVO  (ROUTE STEELERS ): 4 CF WIA ,"32,66693497","67,69888306"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (SVBIED) CJTF-82 IVO  (ROUTE HWY 1): 1 UE KIA ,"32,7460289","62,61038971"
2007,"ISAF4 160654Z TF Helmand Explosion IVO FOB Price 2 ANA KIA, 3 ANA WIA","31,85852051","64,6204071"
2007,ISAF6 160700Z TF Helmand Suspected PBIED IVO Geresk DC,"31,82324982","64,55639648"
2007,ISAF5 161025Z TF URUZGAN EXPLOSION IVO PB Poent Jak,"32,67848969","65,93531799"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (UNK) TF ROCK 2-503 IN : 1 CF WIA ,"34,96808624","71,08995056"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) 2-321 AFAR / SALERNO : 0 INJ/DAM,"33,39493179","69,98065186"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 2-508TH / WARRIOR : 2 CF WIA 1 CIV WIA ,"33,49969482","68,37698364"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 4-73 CAV / SHARONA : 0 INJ/DAM,"32,5117569","67,7980423"
2007,ISAF10 180017Z TF HELMAND IED EXPLOSION IVO FOB PRICE,"31,82084084","64,56915283"
2007,ISAF2 180432Z RC CAPITAL PBIED IVO CAMP COBRA,"34,53067017","69,05448914"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) TF EAGLE 1-503 IN : 0 INJ/DAM,"32,99220657","69,20088959"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (PBIED) ANP / 2-321 AFAR  : 2 HNSF KIA 6 HNSF WIA 3 CIV KIA 2 CIV WIA 2 UE KIA ,"33,33912659","69,91835022"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 2-508TH / WARRIOR : 0 INJ/DAM,"32,44315338","67,75469971"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) TF EAGLE 1-503 IN : 1 ANSF KIA ,"32,63295364","68,92324066"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (PBIED) 70TH ENG BN : 0 INJ/DAM,"34,46575165","68,97059631"
2007,ISAF3 190335Z RC North / ANP HQ PBIED Attack IVO PRT Feyzabad,"37,11957932","70,5758667"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (UNK) CJTF-82 : 0 INJ/DAM,"32,68458939","65,9233017"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (SVBIED) CJTF-82 : 2 CF WIA 2 CIV KIA 1 CIV WIA 1 UE KIA ,"32,06481171","64,8394928"
2007,ISAF4 200525Z TF Helmand POSSIBLE PPIED IVO FOB Robinson,"32,05485916","64,84204102"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 2-508TH / WARRIOR : 1 UE KIA ,"32,41285706","67,83232117"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TF RAPTOR 173 BSTB : 1 UE DET ,"34,42838669","70,45779419"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) CJSOTF-A : 2 CF WIA ,"32,12448883","64,78630829"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 2-508TH / WARRIOR : 0 INJ/DAM,"32,46689987","67,82289886"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 70TH ENG BN : 2 CF WIA ,"32,63564682","68,16843414"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) TF PALADIN : 0 INJ/DAM,"31,84936905","64,63186646"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TF RAPTOR 173 BSTB : 0 INJ/DAM,"34,29837036","70,3789444"
2007,ISAF8 220740Z RC Capital / ANP RCIED Detonation IVO Kabul,"34,35380936","69,1652832"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (CWIED) CJTF-82 : 0 INJ/DAM,"31,79690933","64,64256287"
2007,230200Z TF PALADIN PMR RECOVERY BERMEL DIST PAKTIKA PROVINCE,"32,52939987","69,26834869"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) 70TH ENG BN : 0 INJ/DAM,"32,62990189","68,11338806"
2007,ISAF6 231210Z RC CENTRAL MINE STRIKE IVO FOB SUROBI 1 TURKISH WIA,"34,55580902","69,68669891"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (CWIED) TF EAGLE 1-503 IN : 4 CF KIA 1 CF WIA ,"32,85396576","69,01389313"
2007,240400Z TF Eagle IED strike in Sarobi,"32,66616058","69,21970367"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) 2-321 AFAR / SALERNO : 1 CIV WIA ,"33,21814346","69,53896332"
2007,240830Z TF PALADIN PPIED DETONATION  KHAKREZ  DISTRICT KANDAHAR PROVINCE,"31,97071075","65,58447266"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) CJTF-82 : 1 CF KIA 2 ANSF WIA ,"33,81836319","68,4029007"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (RCIED) 2-321 AFAR / SALERNO : 0 INJ/DAM,"33,35018539","69,51974487"
2007,ISAF2 250335Z TF HELMAND EXPLOSION IVO FOB ROBINSON,"32,03602982","64,8342514"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) 450TH MCB IVO  (ROUTE UTAH): 1 CIV WIA ,"33,3641777","69,95709229"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 4TH BSTB / GARDEZ IVO  (ROUTE QUEBEC): 1 CF WIA ,"33,43503571","68,91512299"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) 2-321 AFAR / SALERNO : 0 INJ/DAM,"33,30718231","70,16269684"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) CJTF-82 : 2 CIV KIA 1 UE DET ,"31,53245926","65,34560394"
2007,ISAF16 261311Z TF KANDAHAR IED STRIKE IVO KAF,"31,59659004","65,78972626"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) TF PHOENIX : 0 INJ/DAM,"33,77405167","69,164505"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (VOIED) CJTF-82 : 0 INJ/DAM,"31,97083092","64,74491882"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) 450TH MCB IVO  (ROUTE MSR TEXAS): 1 CIV WIA ,"32,11222076","62,78499985"
2007,28 2230Z JUL 07 TF PROFESSIONAL IED EMPLACED ON ANSF COMPOUND GATE,"33,34617615","70,00521088"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) CJTF-82 : 0 INJ/DAM,"31,94318962","64,79794312"
2007,290825Z AIT Jingle Truck IED ATTK IVO Salerno: 1 Driver INJ,"33,33378983","69,95261383"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) CJTF-82 : 2 CIV WIA ,"32,70052719","68,23927307"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) 4-73 CAV / SHARONA : 0 INJ/DAM,"32,63610077","67,98613739"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) 1-503 IN : 0 INJ/DAM,"32,67527008","69,16319275"
2007,ISAF 301410 RC North SBIED Strike IVO FOB Konduz,"36,72343063","68,86898041"
2007,ISAF17 301435Z TF HELMAND EXPLOSION IVO FOB PRICE,"31,81591034","64,5668335"
2007,310400Z TF RAPTOR IED IVO FOB LONESTAR,"34,24053955","70,30741882"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VBIED) TF PALADIN : 4 CF WIA 2 CIV KIA 1 CIV WIA 1 UE KIA ,"34,5439415","69,25829315"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) 4-73 CAV / SHARONA IVO  (ROUTE BROWNS): 1 CIV KIA ,"32,68292618","67,9129715"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) TF KODIAK IVO  (ROUTE VIPER): 0 INJ/DAM,"32,26545715","68,32014465"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) TF PALADIN : 0 INJ/DAM,"32,43014145","68,35215759"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) TF PALADIN : 3 CF WIA ,"32,42958069","68,35869598"
2007,ISAF9 010316ZAUG07 TF KODIAK PPIED Det SW of Camp Wolverine,"31,91609955","67,01226044"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) 4TH BSTB / GARDEZ : 0 INJ/DAM,"33,5056839","69,36832428"
2007,ISAF5 010909Z TF Zabul / ANA IED Detonation IVO FOB Wolverine,"31,94002914","66,90746307"
2007,ISAF6 010911Z TF Zabul IED STRIKE IVO Shinkay DC,"31,96526909","67,0463562"
2007,D7 010924Z  TF PROFESSIONAL RCIED DETONATION IVO BCP 5,"33,1657486","69,67951202"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 2-508TH / WARRIOR : 0 INJ/DAM,"33,13812637","68,99034882"
2007,D3 020713Z TF BUSHMASTER POSS. MINE STRIKE IVO SANGIN DC,"32,09891129","64,85140228"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (UNK) CJTF-82 : 1 ANSF KIA 7 ANSF WIA ,"31,47723961","65,3568573"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TF PACEMAKER IVO  (ROUTE JEEP): 1 CF WIA ,"33,00672531","69,08831024"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED)  : 0 INJ/DAM,"37,10182571","70,55525208"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TF ROCK 2-503 IN : 3 ANSF KIA 2 ANSF WIA ,"34,94968033","70,77411652"
2007,031550Z  TF Kandahar Poss ANA Suicide Attempt IVO FOB Sperwan Ghar,"31,49682045","65,41944885"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 4-73 CAV / SHARONA : 0 INJ/DAM,"33,33074188","68,53656769"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED)  : 0 INJ/DAM,"32,43635559","66,85459137"
2007,ISAF3 030549Z TF Kandahar IED Strike IVO FOB Wilson,"31,56171036","65,37371826"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (SVBIED) TF PALADIN IVO  (ROUTE RING ROAD SOUTH): 3 CIV KIA 2 CIV WIA 1 UE KIA ,"31,61768913","65,65545654"
2007,ISAF6 040652Z TF Helmand Unknown explosion IVO FOB Price,"31,84466934","64,63231659"
2007,"050600Z 755A EOD Flight, Team 12 responded to a post blast","33,03237152","68,64395905"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TF ROCK 2-503 IN : 8 ANSF KIA 2 ANSF WIA ,"34,97340393","70,87539673"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (UNK) TF PALADIN : 1 ANSF KIA 2 ANSF WIA ,"31,56394005","65,3506012"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) TF RAPTOR 173 BSTB : 0 INJ/DAM,"34,23505783","70,3138504"
2007,ISAF4 060717Z TF Helmand Unknown explosion IVO FOB PRICE,"31,85852051","64,66342926"
2007,"D4 070605Z TF BUSHMASTER IED STRIKE IVO FOB ROBINSON, 1xUS MIL WIA","32,01700974","64,83846283"
2007,ISAF9 071213Z TF HELMAND IED STRIKE IVO FOB ROBINSON,"31,88644981","64,75325775"
2007,ISAF1 080245Z TF Helmand IED Detonation IVO FOB Robinson,"31,88517952","64,75354004"
2007,ISAF2 080335Z TF HELMAND UNK EXPL IVO FOB ROBINSON,"31,87396049","64,74858093"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TF ROCK 2-503 IN : 0 INJ/DAM,"34,92280579","71,10707855"
2007,08 0930Z TF 2 FURY REPORTS LN IED STRIKE IN NAWA DISTRICT,"32,23071671","67,79251862"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TF EAGLE 1-503 IN : 1 ANSF WIA ,"32,59260178","69,31484222"
2007,ISAF5 090432Z TF KANDAHAR UNK EXPL IVO PB WILSON,"31,54944038","65,3049469"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) CJTF-82 : 0 INJ/DAM,"34,53906631","69,21349335"
2007,N4 091908Z TF Phoenix IED Det in Kabul,"34,5593605","69,21365356"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TF EAGLE 1-503 IN : 1 CIV KIA ,"32,92390823","69,329422"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) TF EAGLE 1-503 IN : 1 ANSF KIA 2 ANSF WIA ,"32,6041832","69,30767822"
2007,ISAF5 110640Z TF ZABUL IED STRIKE IVO FOB LANE,"32,38368988","66,87624359"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 4TH BSTB / GARDEZ IVO  (ROUTE VIRGINIA): 1 CF KIA 2 CF WIA ,"33,55105972","69,04030609"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) 4TH BSTB / GARDEZ IVO  (ROUTE VIRGINIA): 2 CIV WIA ,"33,57750702","69,12100983"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK)  : 1 CIV WIA ,"33,58058548","69,12896729"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) CJTF-82 : 0 INJ/DAM,"32,91878128","68,51579285"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (RCIED) CJTF-82 : 5 CF WIA ,"31,59236908","65,60523987"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) 242ND EOD IVO  (ROUTE FOSTERS): 0 INJ/DAM,"31,59309959","65,60936737"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) TF PALADIN : 3 CF KIA 1 CF WIA 1 CIV KIA ,"34,27350616","70,20467377"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) CJTF-82 : 1 ANSF WIA ,"34,35918045","69,19573975"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) 4TH BSTB / GARDEZ : 2 ANSF KIA 3 ANSF WIA ,"33,99165344","69,0594635"
2007,ISAF2 130310Z TF HELMAND IED EXPLOSION IVO SANGIN,"32,08351135","64,86736298"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (SVBIED) 2-321 AFAR / SALERNO IVO  (ROUTE K-G ROAD): 2 CF WIA ,"33,32565308","69,76334381"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK)  : 3 ANSF WIA 1 UE DET ,"33,34936523","69,48841095"
2007,N6 140133Z TF Bushmaster IED Strike IVO FOB Robinson,"31,94300079","64,79769135"
2007,"D8 141220Z TF WHITE EAGLE 4xLN WIA MM(E) 08-14F, IED DET IVO SHARONA","32,97141647","68,57087708"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) CJTF-82 : 3 CIV WIA ,"33,52074814","68,97641754"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK)  : 2 ANSF WIA ,"33,3464241","69,4900589"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) CJTF-82 : 3 CIV KIA 1 CIV WIA ,"34,49419022","69,32241058"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) TF PALADIN IVO  (ROUTE HWY 1): 1 UE DET ,"34,09453964","68,76170349"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) TF KODIAK : 1 UE WIA 1 UE DET ,"32,44233704","68,35209656"
2007,"170600Z  755B FLIGHT, TEAM 2 CONDUCTS A POST BLAST ANALISYS","31,56031036","65,34896851"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 2-321 AFAR / SALERNO : 0 INJ/DAM,"33,48921204","69,94178009"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (RCIED) TF EAGLE 1-503 IN IVO  (ROUTE NISSAN): 1 ANSF KIA ,"32,96691895","69,21412659"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (PBIED)  : 4 CIV KIA 3 CIV WIA 1 UE KIA ,"31,61433029","65,7618103"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 4TH BSTB / GARDEZ IVO  (ROUTE VIRGINIA): 0 INJ/DAM,"33,55710602","69,05472565"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) CJTF-82 IVO  (ROUTE HWY 1): 2 CF WIA 1 UE WIA ,"31,56386948","65,35375214"
2007,ISAF1 180445Z TF Kandahar Possible SVBIED Detonation IVO Kandahar PRT,"31,61459923","65,57634735"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) SHARANA PRT : 0 INJ/DAM,"32,69984436","68,26651764"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) 4TH BSTB / GARDEZ : 2 ANSF WIA ,"33,36142349","69,48120117"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) 2-321 AFAR / SALERNO : 0 INJ/DAM,"33,50831223","70,01315308"
2007,"180900Z TF Phoenix ANP patrol struck IED in Sayed Karem DC, on Route Idaho.","33,69140625","69,36361694"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) CJTF-82 : 2 CF WIA ,"31,86738586","64,76853943"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) USPI : 2 CF KIA 2 CF WIA ,"31,73096085","64,78386688"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) CJTF-82 : 1 CF WIA ,"33,48076248","69,17545319"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 242ND EOD : 0 INJ/DAM,"32,57638168","68,10832214"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TFH : 0 INJ/DAM,"32,10879135","64,91517639"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) CJTF-82 : 1 CIV WIA ,"32,66143036","68,25350952"
2007,ISAF9 201254Z TF KANDAHAR PPIED IVO FOB SWEENEY,"31,9930191","66,23639679"
2007,201724Z TF PALADIN PPIED DETONATION SHINKAY DISTRICT ZABUL PROVINCE,"31,98151016","67,33298492"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TF FURY : 0 INJ/DAM,"33,40563965","69,99474335"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) CJTF-82 : 0 INJ/DAM,"32,3603096","68,3544693"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) CJTF-82 : 2 ANSF WIA ,"32,53719711","69,19913483"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (SVBIED) 2-321 AFAR / SALERNO : 2 ANSF KIA 2 ANSF WIA 1 UE KIA ,"33,33851242","69,94016266"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) CJTF-82 : 2 CF KIA 2 CF WIA 1 CIV KIA ,"31,52636147","65,28437805"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TFH : 0 INJ/DAM,"31,79648018","64,60559845"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 201ST ARSIC : 2 CIV WIA ,"34,5393219","69,30513"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) TF KODIAK IVO  (ROUTE SKODA): 0 INJ/DAM,"32,38565063","68,4854126"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) CJTF-82 : 3 CIV KIA 14 CIV WIA ,"31,80838013","64,51813507"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (UNK) TF PALADIN : 1 CF WIA ,"31,85887909","64,66374969"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) 2-321 AFAR / SALERNO : 6 ANSF KIA 2 ANSF WIA ,"33,29237366","70,13318634"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (UNK) CJTF-82 : 1 UE KIA ,"31,61868095","65,72716522"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) CJTF-82 : 3 CIV KIA 2 CIV WIA ,"31,62694931","65,54506683"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (SVBIED) CJTF-82 : 2 CF WIA 1 ANSF WIA 3 CIV WIA 1 UE KIA ,"34,54146576","69,30667877"
2007,251800Z RC Capital IED Strike,"34,5443306","69,23394775"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) CJTF-82 : 0 INJ/DAM,"34,53868866","69,21406555"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) CEXC IVO  (ROUTE HONDA): 0 INJ/DAM,"32,68341064","68,98135376"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 4TH BSTB / GARDEZ : 0 INJ/DAM,"33,81937408","68,95223999"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 4-73 CAV / SHARONA IVO  (ROUTE VIRGINIA): 1 CF WIA 1 UE DET ,"33,55754089","69,05505371"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TF KODIAK : 0 INJ/DAM,"33,57463455","69,11529541"
2007,ISAF5 221425Z TF URUZGAN IED STRIKE IVO FOB DEHWOD,"32,66793823","65,53675842"
2007,ISAF 7 261904Z TFURUZGAN IED STRIKE IVO FOB DEH RAWOD,"32,73284149","65,48430634"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) 2-508TH / WARRIOR : 0 INJ/DAM,"33,33167648","68,57276917"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) ANP : 0 INJ/DAM,"32,62878036","66,78587341"
2007,D16 27 1400Z TF Rock Reports IED detonation IVO XD 7681 6981,"34,95538712","70,93643188"
2007,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) CEXC : 0 INJ/DAM,"32,97709274","69,37819672"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (UNK) TF BAYONET : 4 ANSF KIA 5 ANSF WIA ,"34,26566696","70,24004364"
2007,(EXPLOSIVE HAZARD) IED AMBUSH RPT  (UNK)  : 4 ANSF KIA 3 ANSF WIA ,"34,26567841","70,24003601"
